"railway_no","railway_name","metro_no","metro_name"
"7050","ＪＲ日豊本線","705078010","海崎"
"7050","ＪＲ日豊本線","705078015","佐伯"
"7050","ＪＲ日豊本線","705078020","上岡"
"7050","ＪＲ日豊本線","705078025","直見"
"7050","ＪＲ日豊本線","705078030","直川"
"7050","ＪＲ日豊本線","705078035","重岡"
"7050","ＪＲ日豊本線","705078040","宗太郎"
"7050","ＪＲ日豊本線","705078045","市棚"
"7050","ＪＲ日豊本線","705078050","北川"
"7050","ＪＲ日豊本線","705078055","日向長井"
"7050","ＪＲ日豊本線","705078060","北延岡"
"7050","ＪＲ日豊本線","705078065","延岡"
"7050","ＪＲ日豊本線","705078070","南延岡"
"7050","ＪＲ日豊本線","705078075","旭ケ丘"
"7050","ＪＲ日豊本線","705078080","土々呂"
"7050","ＪＲ日豊本線","705078085","門川"
"7050","ＪＲ日豊本線","705078090","日向市"
"7050","ＪＲ日豊本線","705078095","財光寺"
"7050","ＪＲ日豊本線","705078100","南日向"
"7050","ＪＲ日豊本線","705078105","美々津"
"7050","ＪＲ日豊本線","705078110","東都農"
"7050","ＪＲ日豊本線","705078115","都農"
"7050","ＪＲ日豊本線","705078120","川南"
"7050","ＪＲ日豊本線","705078125","高鍋"
"7050","ＪＲ日豊本線","705078130","日向新富"
"7050","ＪＲ日豊本線","705078135","佐土原"
"7050","ＪＲ日豊本線","705078140","日向住吉"
"7050","ＪＲ日豊本線","705078145","蓮ケ池"
"7050","ＪＲ日豊本線","705078150","宮崎神宮"
"7050","ＪＲ日豊本線","705078155","宮崎"
"7050","ＪＲ日豊本線","705078160","南宮崎"
"7050","ＪＲ日豊本線","705078165","加納"
"7050","ＪＲ日豊本線","705078170","清武"
"7050","ＪＲ日豊本線","705078175","日向沓掛"
"7050","ＪＲ日豊本線","705078180","田野"
"7050","ＪＲ日豊本線","705078185","青井岳"
"7050","ＪＲ日豊本線","705078190","山之口"
